insee,dept,lon,lat,name
34215,34,3.50830,43.62240,Pouzols
34216,34,3.09540,43.63330,Le Pradal
34217,34,3.86480,43.70790,Prades-le-Lez
34218,34,2.97470,43.45900,Prades-sur-Vernazobre
34219,34,2.82170,43.54010,Prémian
34220,34,3.32860,43.68410,Le Puech
34221,34,3.60400,43.72380,Puéchabon
34222,34,3.50360,43.56550,Puilacher
34223,34,3.20840,43.43760,Puimisson
34224,34,3.23770,43.45520,Puissalicon
34225,34,3.05600,43.37900,Puisserguier
34226,34,2.98810,43.35300,Quarante
34227,34,4.03930,43.72380,Restinclières
34228,34,2.73020,43.41860,Rieussec
34229,34,2.79950,43.49850,Riols
34230,34,3.26350,43.85620,Les Rives
34231,34,3.23640,43.81670,Romiguières
34232,34,2.99780,43.50650,Roquebrun
34233,34,3.19640,43.79410,Roqueredonde
34234,34,3.22970,43.55140,Roquessels
34235,34,2.99890,43.62950,Rosis
34236,34,3.81840,43.82540,Rouet
34237,34,3.30820,43.51190,Roujan
34238,34,3.64380,43.85390,Saint-André-de-Buèges
34239,34,3.50560,43.64920,Saint-André-de-Sangonis
34240,34,3.97000,43.63410,Saint-Aunès
34241,34,3.56140,43.61290,Saint-Bauzille-de-la-Sylve
34242,34,3.94340,43.77620,Saint-Bauzille-de-Montmel
34243,34,3.75700,43.90250,Saint-Bauzille-de-Putois
34244,34,4.03770,43.66560,Saint-Brès
34245,34,2.92760,43.42740,Saint-Chinian
34246,34,4.08100,43.71930,Entre-Vignes
34247,34,3.84470,43.68310,Saint-Clément-de-Rivière
34248,34,3.91040,43.76750,Sainte-Croix-de-Quintillargues
34249,34,3.97640,43.73080,Saint-Drézéry
34250,34,2.86340,43.53420,Saint-Étienne-d'Albagnan
34251,34,3.38690,43.78690,Saint-Étienne-de-Gourgas
34252,34,3.10480,43.66080,Saint-Étienne-Estréchoux
34253,34,3.31950,43.83510,Saint-Félix-de-l'Héras
34254,34,3.46820,43.65950,Saint-Félix-de-Lodez
34255,34,3.81000,43.68970,Saint-Gély-du-Fesc
34256,34,4.03820,43.69720,Saint-Geniès-des-Mourgues
34257,34,3.00200,43.68800,Saint-Geniès-de-Varensal
34258,34,3.17340,43.46850,Saint-Geniès-de-Fontedit
34259,34,3.77500,43.61670,Saint-Georges-d'Orques
34260,34,3.05350,43.66270,Saint-Gervais-sur-Mare
34261,34,3.54390,43.75360,Saint-Guilhem-le-Désert
34262,34,3.45080,43.68020,Saint-Guiraud
34263,34,4.01750,43.75200,Saint-Hilaire-de-Beauvoir
34264,34,3.60200,43.83370,Saint-Jean-de-Buèges
34265,34,4.00380,43.74560,Saint-Jean-de-Cornies
34266,34,3.83470,43.75350,Saint-Jean-de-Cuculles
34267,34,3.54630,43.69550,Saint-Jean-de-Fos
34268,34,3.43040,43.70770,Saint-Jean-de-la-Blaquière
34269,34,2.81870,43.40510,Saint-Jean-de-Minervois
34270,34,3.83290,43.57320,Saint-Jean-de-Védas
34271,34,2.89550,43.58300,Saint-Julien
34272,34,4.11080,43.65700,Saint-Just
34273,34,2.98650,43.58200,Saint-Martin-de-l'Arçon
34274,34,3.71190,43.79530,Saint-Martin-de-Londres
34276,34,3.86280,43.76790,Saint-Mathieu-de-Tréviers
34277,34,3.50390,43.84270,Saint-Maurice-Navacelles
34278,34,3.40570,43.84290,Saint-Michel
34279,34,3.08470,43.52060,Saint-Nazaire-de-Ladarez
34280,34,4.11770,43.63480,Saint-Nazaire-de-Pézan
34281,34,3.54160,43.52680,Saint-Pargoire
34282,34,3.68430,43.61520,Saint-Paul-et-Valmalle
34283,34,3.42010,43.79380,Saint-Pierre-de-la-Fage
34284,34,2.74980,43.48230,Saint-Pons-de-Thomières
34285,34,3.51360,43.51020,Saint-Pons-de-Mauchiens
34286,34,3.42850,43.75350,Saint-Privat
34287,34,3.46850,43.70850,Saint-Saturnin-de-Lucian
34288,34,4.10690,43.73650,Saint-Sériès
34289,34,3.39390,43.39310,Saint-Thibéry
34290,34,3.87650,43.71200,Saint-Vincent-de-Barbeyrargues
34291,34,2.86930,43.55800,Saint-Vincent-d'Olargues
34292,34,3.30880,43.62490,Salasc
34293,34,2.69150,43.60270,La Salvetat-sur-Agout
34294,34,4.11740,43.71360,Saturargues
34295,34,3.78290,43.56850,Saussan
34296,34,4.05000,43.75810,Saussines
34297,34,3.91870,43.83110,Sauteyrargues
34298,34,3.25410,43.28850,Sauvian
34299,34,3.30110,43.27100,Sérignan
34300,34,3.30170,43.41210,Servian
34301,34,3.64410,43.38440,Sète
34302,34,2.66410,43.32980,Siran
34303,34,3.40690,43.88840,Sorbs
34304,34,3.35000,43.78170,Soubès
34305,34,2.68620,43.53970,Le Soulié
34306,34,3.35070,43.72370,Soumont
34307,34,3.98840,43.71050,Sussargues
34308,34,3.07660,43.63390,Taussac-la-Billière
34309,34,3.92580,43.68800,Teyran
34310,34,3.15930,43.41260,Thézan-lès-Béziers
34311,34,3.37220,43.44490,Tourbes
34312,34,3.15220,43.66320,La Tour-sur-Orb
34313,34,3.48700,43.57180,Tressan
34314,34,3.85740,43.73580,Le Triadou
34315,34,3.46670,43.52200,Usclas-d'Hérault
34316,34,3.39670,43.72490,Usclas-du-Bosc
34317,34,3.48270,43.79390,La Vacquerie-et-Saint-Martin-de-Castries
34318,34,3.95300,43.82860,Vacquières
34319,34,3.29580,43.55800,Vailhan
34320,34,3.73040,43.66520,Vailhauquès
34321,34,4.05720,43.67180,Valergues
34322,34,3.85970,43.80480,Valflaunès
34323,34,3.30030,43.59990,Valmascle
34324,34,3.29090,43.24710,Valras-Plage
34325,34,3.36480,43.41930,Valros
34326,34,2.74460,43.39310,Vélieux
34327,34,3.96570,43.66240,Vendargues
34328,34,3.56110,43.58080,Vendémian
34329,34,3.23040,43.25690,Vendres
34331,34,2.67940,43.45000,Verreries-de-Moussans
34332,34,3.39480,43.30910,Vias
34333,34,3.80460,43.48380,Vic-la-Gardiole
34334,34,2.99750,43.54020,Vieussan
34335,34,3.12080,43.61890,Villemagne-l'Argentière
34336,34,3.29090,43.31780,Villeneuve-lès-Béziers
34337,34,3.85890,43.51190,Villeneuve-lès-Maguelone
34338,34,3.39770,43.61070,Villeneuvette
34339,34,2.91610,43.38120,Villespassans
34340,34,4.13810,43.72480,Villetelle
34341,34,3.59310,43.49560,Villeveyrac
34342,34,3.73980,43.74350,Viols-en-Laval
34343,34,3.69010,43.73500,Viols-le-Fort
34344,34,4.07200,43.57100,La Grande-Motte
35001,35,-1.51890,48.14610,Acigné
35002,35,-1.49510,48.00170,Amanlis
35003,35,-1.59510,48.29930,Andouillé-Neuville
35004,35,-1.46500,48.44100,Val-Couesnon
35005,35,-1.29090,47.92830,Arbrissel
35006,35,-1.13950,48.05050,Argentré-du-Plessis
35007,35,-1.63120,48.29830,Aubigné
35008,35,-1.18620,47.95890,Availles-sur-Seiche
35009,35,-1.77120,48.50370,Baguer-Morvan
35010,35,-1.69100,48.55100,Baguer-Pican
35012,35,-1.68060,47.83240,Bain-de-Bretagne
35013,35,-2.07400,47.71600,Bains-sur-Oust
35014,35,-1.29890,48.00890,Bais
35015,35,-1.18340,48.17590,Balazé
35016,35,-1.92780,47.99670,Baulon
35017,35,-1.89710,48.31430,La Baussaine
35018,35,-1.10720,48.44300,La Bazouge-du-Désert
35019,35,-1.56380,48.44440,Bazouges-la-Pérouse
35021,35,-1.15540,48.34600,Beaucé
35022,35,-1.94230,48.29600,Bécherel
35023,35,-1.95340,48.18500,Bédée
35024,35,-1.64770,48.17970,Betton
35025,35,-1.25240,48.29390,Billé
35026,35,-2.11810,48.11610,Bléruais
35027,35,-2.08630,48.16690,Boisgervilly
35028,35,-1.40060,47.97760,Boistrudan
35029,35,-1.77150,48.47090,Bonnemain
35030,35,-1.58470,47.86750,La Bosse-de-Bretagne
35031,35,-1.43300,48.17470,La Bouëxière
35032,35,-1.62360,47.98330,Bourgbarré
35033,35,-1.71820,47.92440,Bourg-des-Comptes
35034,35,-1.65090,48.51550,La Boussac
35035,35,-1.95570,47.95320,Bovel
35037,35,-1.87330,48.04440,Bréal-sous-Montfort
35038,35,-1.05630,48.08790,Bréal-sous-Vitré
35039,35,-1.49340,48.10910,Brécé
35040,35,-1.91330,48.13760,Breteil
35041,35,-1.55340,47.94960,Brie
35042,35,-1.09980,48.00870,Brielles
35044,35,-1.66070,48.47330,Broualan
35045,35,-2.00660,47.81660,Bruc-sur-Aff
35046,35,-2.05770,47.88970,Les Brulais
35047,35,-1.74690,48.02400,Bruz
35049,35,-1.85980,48.68950,Cancale
35050,35,-1.89430,48.28420,Cardroc
35051,35,-1.59350,48.12350,Cesson-Sévigné
35052,35,-1.30000,48.13610,Champeaux
35054,35,-1.62220,47.95590,Chanteloup
35055,35,-1.60640,48.08310,Chantepie
35056,35,-1.81820,48.38280,La Chapelle-aux-Filtzméens
35057,35,-1.92390,47.93480,La Chapelle-Bouëxic
35058,35,-1.86530,48.26880,La Chapelle-Chaussée
35059,35,-1.73740,48.17740,La Chapelle-des-Fougeretz
35060,35,-1.99320,48.21240,La Chapelle du Lou du Lac
35061,35,-1.09630,48.14220,La Chapelle-Erbrée
35062,35,-1.09680,48.34590,La Chapelle-Fleurigné
35063,35,-1.31200,48.30910,La Chapelle-Saint-Aubert
35064,35,-1.92880,47.69530,La Chapelle-de-Brain
35065,35,-1.85690,48.12680,La Chapelle-Thouarault
35066,35,-1.70390,48.04510,Chartres-de-Bretagne
35067,35,-1.56920,48.23310,Chasné-sur-Illet
35068,35,-1.40340,48.12030,Châteaubourg
35069,35,-1.47510,48.04810,Châteaugiron
35070,35,-1.92870,48.55790,Châteauneuf-d'Ille-et-Vilaine
35071,35,-1.24380,48.42510,Le Châtellier
35072,35,-1.16690,48.23070,Châtillon-en-Vendelais
35075,35,-1.44720,48.37260,Chauvigné
35076,35,-1.78790,48.05630,Chavagne
35077,35,-1.24470,47.85460,Chelun
35078,35,-1.71860,48.59100,Cherrueix
35079,35,-1.63870,48.22510,Chevaigné
35080,35,-1.88370,48.10900,Cintré
35081,35,-1.85350,48.17820,Clayes
35082,35,-1.41940,47.87030,Coësmes
35084,35,-2.08540,47.87300,Comblessac
35085,35,-1.73330,48.41110,Combourg
35086,35,-1.26730,48.26650,Combourtillé
35087,35,-1.30950,48.08570,Cornillé
35088,35,-1.57060,47.98100,Corps-Nuds
35089,35,-1.50440,47.89240,La Couyère
35090,35,-1.66020,47.93100,Crevin
35091,35,-2.15240,48.20670,Le Crouais
35092,35,-1.65810,48.43500,Cuguen
35093,35,-2.06020,48.62900,Dinard
35094,35,-1.70110,48.34140,Dingé
35095,35,-1.74670,48.53380,Dol-de-Bretagne
35096,35,-1.40510,48.06540,Domagné
35097,35,-1.24450,47.99750,Domalain
35098,35,-1.68390,47.75800,La Dominelais
35099,35,-1.54370,48.06860,Domloup
35101,35,-1.37910,48.19100,Dourdain
35102,35,-1.25760,47.90400,Drouges
35103,35,-1.24830,47.82120,Eancé
35104,35,-1.70470,48.49740,Epiniac
35105,35,-1.10840,48.11170,Erbrée
35106,35,-1.56360,47.81670,Ercé-en-Lamée
35107,35,-1.51870,48.25440,Ercé-près-Liffré
35108,35,-1.42790,47.95120,Essé
35109,35,-1.21040,48.06990,Étrelles
35110,35,-1.62740,48.32760,Feins
35111,35,-1.29360,48.48710,Le Ferré
35114,35,-1.29170,47.86110,Forges-la-Forêt
35115,35,-1.19530,48.35120,Fougères
35116,35,-1.83830,48.58460,La Fresnais
35117,35,-2.23460,48.11670,Gaël
35118,35,-1.52460,48.28500,Gahard
35119,35,-1.12740,48.00080,Gennes-sur-Seiche
35120,35,-1.79180,48.20750,Gévezé
35121,35,-1.46060,48.24920,Gosné
35122,35,-1.89010,48.60300,La Gouesnière
35123,35,-1.84140,48.01430,Goven
35124,35,-1.71550,47.73810,Grand-Fougeray
35125,35,-1.23960,47.94480,La Guerche-de-Bretagne
35126,35,-1.79690,47.96230,Guichen
35127,35,-1.85580,47.92760,Guignen
35128,35,-1.72440,48.29420,Guipel
35130,35,-1.77770,48.30090,Hédé-Bazouges
35131,35,-1.81530,48.12260,L'Hermitage
35132,35,-1.81430,48.59350,Hirel
35133,35,-2.04480,48.12040,Iffendic
35134,35,-1.86520,48.29530,Les Iffs
35135,35,-1.94970,48.24330,Irodouër
35136,35,-1.49790,47.94390,Janzé
35137,35,-1.21160,48.31870,Javené
35138,35,-1.15160,48.37710,Laignelet
35139,35,-1.71010,47.97310,Laillé
35140,35,-1.51850,47.85400,Lalleu
35141,35,-1.28620,48.16300,Landavran
35142,35,-1.13930,48.41650,Landéan
35143,35,-2.00570,48.24640,Landujan
35144,35,-1.84810,48.23700,Langan
35145,35,-1.86990,47.73210,Langon
35146,35,-1.81330,48.25610,Langouet
35148,35,-1.69260,48.39080,Lanrigan
35149,35,-1.86530,47.97100,Lassy
35150,35,-1.21830,48.35840,Lécousse
35151,35,-1.93690,47.85230,Lieuron
35152,35,-1.50640,48.20250,Liffré
35153,35,-1.85380,48.57030,Lillemer
35154,35,-1.34220,48.22640,Livré-sur-Changeon
35155,35,-1.88760,47.87190,Lohéac
35156,35,-1.94160,48.30740,Longaulnay
35157,35,-1.08110,48.39800,Le Loroux
35159,35,-1.73400,48.43970,Lourmais
35160,35,-2.07960,47.93660,Loutehel
35161,35,-1.33980,48.05310,Louvigné-de-Bais
35162,35,-1.12510,48.48590,Louvigné-du-Désert
35163,35,-1.13010,48.28230,Luitré-Dompierre
35164,35,-1.61610,48.37560,Marcillé-Raoul
35165,35,-1.35520,47.95940,Marcillé-Robert
35166,35,-1.35410,48.14670,Marpiré
35167,35,-1.32300,47.82800,Martigné-Ferchaud
35168,35,-1.99310,47.89810,Val d'Anast
35169,35,-2.02840,47.98110,Maxent
35170,35,-1.29080,48.23690,Mecé
35171,35,-2.06320,48.26130,Médréac
35172,35,-1.82680,48.42850,Meillac
35173,35,-1.68870,48.21920,Melesse
35174,35,-1.19120,48.48440,Mellé
35175,35,-1.94940,47.89930,Mernel
35176,35,-1.83180,47.82570,Guipry-Messac
35177,35,-1.75040,48.21350,La Mézière
35178,35,-1.43680,48.29740,Mézières-sur-Couesnon
35179,35,-1.89600,48.52150,Miniac-Morvan
35180,35,-1.93010,48.27890,Miniac-sous-Bécherel
35181,35,-2.01100,48.57370,Le Minihic-sur-Rance
35183,35,-1.09300,48.08630,Mondevert
35184,35,-2.06180,48.20750,Montauban-de-Bretagne
35185,35,-1.12180,48.20600,Montautour
35186,35,-1.75780,48.57130,Mont-Dol
35187,35,-1.99000,48.06230,Monterfil
35188,35,-1.95820,48.12730,Montfort-sur-Meu
35189,35,-1.71670,48.15470,Montgermont
35190,35,-1.17710,48.51040,Monthault
35191,35,-1.34030,48.45230,Les Portes du Coglais
35192,35,-1.22500,48.25260,Montreuil-des-Landes
35193,35,-1.71730,48.24140,Montreuil-le-Gast
35194,35,-1.23810,48.15370,Montreuil-sous-Pérouse
35195,35,-1.66800,48.30530,Montreuil-sur-Ille
35196,35,-1.85150,48.08530,Mordelles
35197,35,-1.60850,48.21910,Mouazé
35198,35,-1.36670,48.00790,Moulins
35199,35,-1.27730,47.91690,Moussé
35200,35,-1.20550,47.97600,Moutiers
35201,35,-2.15750,48.11600,Muel
35202,35,-1.74420,47.79880,La Noë-Blanche
35203,35,-1.97560,48.16630,La Nouaye
35204,35,-1.55040,48.02920,Nouvoitou
35205,35,-1.62070,48.41910,Noyal-sous-Bazouges
35206,35,-1.66100,48.05300,Noyal-Châtillon-sur-Seiche
35207,35,-1.50260,48.09490,Noyal-sur-Vilaine
35208,35,-1.66250,47.98610,Orgères
35210,35,-1.77440,48.15350,Pacé
35211,35,-2.17930,48.03270,Paimpont
35212,35,-1.64300,47.88900,Pancé
35214,35,-1.19460,48.27270,Parcé
35215,35,-1.19990,48.42050,Parigné
35216,35,-1.82900,48.18820,Parthenay-de-Bretagne
35217,35,-1.05730,48.03420,Le Pertre
35218,35,-1.61350,47.92850,Le Petit-Fougeray
35219,35,-1.94160,47.81470,Pipriac
35220,35,-1.40600,48.01460,Piré-Chancé
35221,35,-1.72240,47.87590,Pléchâtel
35222,35,-1.57220,48.53170,Pleine-Fougères
35223,35,-2.07650,47.99870,Plélan-le-Grand
35224,35,-1.84780,48.53400,Plerguer
35225,35,-1.93280,48.41620,Plesder
35226,35,-1.88510,48.40540,Pleugueneuc
35227,35,-1.88890,48.17930,Pleumeleuc
35228,35,-2.06960,48.57910,Pleurtuit
35229,35,-1.26120,48.11300,Pocé-les-Bois
35230,35,-1.25460,48.46640,Poilley
35231,35,-1.68530,47.90010,Poligné
35232,35,-1.10280,48.23930,Princé
35233,35,-1.81060,48.35790,Québriac
35234,35,-2.14220,48.23860,Quédillac
35235,35,-1.23300,47.90630,Rannée
35236,35,-2.07870,47.65570,Redon
35237,35,-1.97690,47.72200,Renac
35238,35,-1.68840,48.11590,Rennes
35239,35,-1.35120,47.90930,Retiers
35240,35,-1.78820,48.09710,Le Rheu
35241,35,-2.04300,48.61000,La Richardais
35242,35,-1.53050,48.38690,Rimou
35243,35,-1.25900,48.34460,Romagné
35244,35,-1.49260,48.38340,Romazy
35245,35,-1.87400,48.22720,Romillé
35246,35,-1.82030,48.54720,Roz-Landrieux
35247,35,-1.59600,48.59260,Roz-sur-Couesnon
35248,35,-1.59680,48.55570,Sains
35249,35,-1.80810,47.73630,Sainte-Anne-sur-Vilaine
35250,35,-1.57650,48.01380,Saint-Armel
35251,35,-1.60020,48.26180,Saint-Aubin-d'Aubigné
35252,35,-1.29360,48.09900,Saint-Aubin-des-Landes
35253,35,-1.42390,48.25590,Saint-Aubin-du-Cormier
35255,35,-1.86000,48.61350,Saint-Benoît-des-Ondes
35256,35,-2.13000,48.61720,Saint-Briac-sur-Mer
35257,35,-1.34840,48.39750,Maen Roch
35258,35,-1.84460,48.30330,Saint-Brieuc-des-Iffs
35259,35,-1.66410,48.57860,Saint-Broladre
35260,35,-1.23650,48.22700,Saint-Christophe-des-Bois
35261,35,-1.44910,48.34140,Saint-Christophe-de-Valains
35262,35,-1.45810,47.89610,Sainte-Colombe
35263,35,-1.92360,48.68070,Saint-Coulomb
35264,35,-1.36060,48.09130,Saint-Didier
35265,35,-1.86950,48.36110,Saint-Domineuc
35266,35,-1.64650,48.02000,Saint-Erblon
35268,35,-1.89810,47.76810,Saint-Ganton
35270,35,-1.54700,48.58230,Saint-Georges-de-Gréhaigne
35271,35,-1.23240,48.50680,Saint-Georges-de-Reintembault
35272,35,-1.17260,48.00280,Saint-Germain-du-Pinel
35273,35,-1.25560,48.40160,Saint-Germain-en-Coglès
35274,35,-1.65140,48.24940,Saint-Germain-sur-Ille
35275,35,-1.85000,48.15170,Saint-Gilles
35276,35,-1.82300,48.26930,Saint-Gondran
35277,35,-2.07380,48.11210,Saint-Gonlay
35278,35,-1.68150,48.15980,Saint-Grégoire
35279,35,-1.88940,48.57930,Saint-Guinoux
35280,35,-1.37100,48.33780,Saint-Hilaire-des-Landes
35281,35,-1.72520,48.07790,Saint-Jacques-de-la-Lande
35282,35,-1.34210,48.28780,Rives-du-Couesnon
35283,35,-1.33490,48.12250,Saint-Jean-sur-Vilaine
35284,35,-1.96670,48.60430,Saint-Jouan-des-Guérets
35285,35,-1.96510,47.76730,Saint-Just
35286,35,-1.65680,48.38810,Saint-Léger-des-Prés
35287,35,-2.10040,48.62000,Saint-Lunaire
35288,35,-2.00660,48.64650,Saint-Malo
35289,35,-1.80910,47.86490,Saint-Malo-de-Phily
35290,35,-2.10960,48.09320,Saint-Malon-sur-Mel
35291,35,-1.62800,48.58550,Saint-Marcan
35292,35,-1.40150,48.37400,Saint-Marc-le-Blanc
35294,35,-2.01810,47.69580,Sainte-Marie
35295,35,-2.10220,48.13670,Saint-Maugan
35296,35,-1.68030,48.27640,Saint-Médard-sur-Ille
35297,35,-2.19030,48.19230,Saint-Méen-le-Grand
35299,35,-1.90530,48.63900,Saint-Méloir-des-Ondes
35300,35,-1.11400,48.17410,Saint-M'Hervé
35302,35,-2.15860,48.17050,Saint-Onen-la-Chapelle
35304,35,-1.43460,48.32870,Saint-Ouen-des-Alleux
35305,35,-2.06490,48.05660,Saint-Péran
35306,35,-1.92810,48.58520,Saint-Père-Marc-en-Poulet
35307,35,-1.98370,48.28230,Saint-Pern
35308,35,-1.87600,48.46390,Mesnil-Roc'h
35309,35,-1.56920,48.37670,Saint-Rémy-du-Plain
35310,35,-1.31600,48.34770,Saint-Sauveur-des-Landes
35311,35,-2.02400,47.85030,Saint-Séglin
35312,35,-1.78920,47.91440,Saint-Senoux
35314,35,-1.96700,48.57130,Saint-Suliac
35315,35,-1.57710,48.21340,Saint-Sulpice-la-Forêt
35316,35,-1.62160,47.77850,Saint-Sulpice-des-Landes
35317,35,-1.80220,48.28140,Saint-Symphorien
35318,35,-1.93450,48.33720,Saint-Thual
35319,35,-1.94240,48.03380,Saint-Thurial
35320,35,-2.03470,48.16760,Saint-Uniac
35321,35,-1.57480,47.91970,Saulnières
35322,35,-1.60730,47.89910,Le Sel-de-Bretagne
35324,35,-1.14640,48.32350,La Selle-en-Luitré
35325,35,-1.17180,47.94350,La Selle-Guerchaise
35326,35,-1.55630,48.33670,Sens-de-Bretagne
35327,35,-1.45850,48.12300,Servon-sur-Vilaine
35328,35,-2.05610,47.77550,Sixt-sur-Aff
35329,35,-1.51310,48.50430,Sougeal
35330,35,-1.24320,48.18610,Taillis
35331,35,-1.92240,48.09050,Talensac
35332,35,-1.52130,47.80620,Teillay
35333,35,-1.42130,47.91480,Le Theil-de-Bretagne
35334,35,-1.58660,48.15240,Thorigné-Fouillard
35335,35,-1.45560,47.85220,Thourie
35336,35,-1.42130,48.34900,Le Tiercent
35337,35,-1.82980,48.31820,Tinténiac
35338,35,-1.27020,48.06320,Torcé
35339,35,-1.60160,48.48720,Trans-la-Forêt
35340,35,-2.00590,48.03090,Treffendel
35342,35,-1.69540,48.43960,Trémeheuc
35343,35,-1.54610,47.87830,Tresbœuf
35345,35,-1.91520,48.37180,Trévérien
35346,35,-1.89560,48.34770,Trimer
35347,35,-1.29870,48.18610,Val-d'Izé
35350,35,-1.25620,48.03350,Vergéal
35351,35,-1.91970,48.06670,Le Verger
35352,35,-1.60820,48.04580,Vern-sur-Seiche
35353,35,-1.75280,48.11600,Vezin-le-Coquet
35354,35,-1.55490,48.49970,Vieux-Viel
35355,35,-1.50070,48.33390,Vieux-Vy-sur-Couesnon
35356,35,-1.76440,48.25890,Vignoc
35357,35,-1.21620,48.45690,Villamée
35358,35,-1.95080,48.55040,La Ville-ès-Nonais
35359,35,-1.30230,47.95920,Visseiche
35360,35,-1.19720,48.11050,Vitré
35361,35,-1.77910,48.59580,Le Vivier-sur-Mer
35362,35,-1.84040,48.49210,Le Tronchet
35363,35,-1.69750,48.01140,Pont-Péan
36001,36,1.84890,46.45720,Aigurande
36002,36,1.70610,47.10480,Aize
36003,36,1.94960,46.78600,Ambrault
36004,36,1.80770,47.20200,Anjouin
36005,36,1.81510,46.73730,Ardentes
36006,36,1.49400,46.57520,Argenton-sur-Creuse
36007,36,1.46320,46.94080,Argy
36008,36,1.27540,46.90210,Arpheuilles
36009,36,1.71560,46.69500,Arthon
36010,36,1.08290,46.84850,Azay-le-Ferron
36011,36,1.75880,47.17040,Bagneux
36012,36,1.57190,46.48570,Baraize
36013,36,1.57270,47.05590,Baudres
36014,36,1.52640,46.48700,Bazaiges
36015,36,1.29800,46.38820,Beaulieu
36016,36,1.17570,46.55010,Bélâbre
36017,36,2.05310,46.70010,La Berthenoux
36018,36,1.09550,46.63510,Le Blanc
36019,36,2.00130,46.77650,Bommiers
36020,36,1.24560,46.38290,Bonneuil
36021,36,1.96920,46.98960,Les Bordes
36022,36,1.68860,46.62240,Bouesse
36023,36,1.66860,47.03200,Bouges-le-Château
36024,36,1.69890,46.99950,Bretagne
36025,36,2.02740,46.55110,Briantes
36026,36,1.72530,46.94730,Brion
36027,36,1.92000,46.85640,Brives
36028,36,1.79940,46.49430,La Buxerette
36029,36,1.69730,47.12730,Buxeuil
36030,36,1.75120,46.63770,Buxières-d'Aillac
36031,36,1.42100,46.88330,Buzançais
36032,36,1.55920,46.53100,Ceaulmont
36033,36,1.51250,46.53150,Celon
36034,36,1.66720,47.25300,Chabris
36035,36,1.28790,46.42700,Chaillac
36036,36,1.22590,46.53890,Chalais
36037,36,1.79900,46.94850,La Champenoise
36038,36,2.10960,46.54740,Champillet
36040,36,1.45060,46.83280,La Chapelle-Orthemale
36041,36,1.78530,47.05200,La Chapelle-Saint-Laurian
36042,36,1.49060,46.65780,Chasseneuil
36043,36,1.93780,46.53300,Chassignolles
36044,36,1.69030,46.80230,Châteauroux
36045,36,1.17280,46.99300,Châtillon-sur-Indre
36046,36,1.99280,46.57090,La Châtre
36047,36,1.38990,46.40700,La Châtre-Langlin
36048,36,1.61090,46.56500,Chavin
36049,36,1.43150,46.51070,Chazelet
36050,36,1.56650,46.89840,Chezelles
36051,36,1.35770,46.66080,Chitray
36052,36,2.05830,46.92030,Chouday
36053,36,1.27210,46.62520,Ciron
36054,36,1.09810,46.93860,Cléré-du-Bois
36055,36,1.22930,46.94120,Clion
36056,36,1.74300,46.53720,Cluis
36057,36,1.72200,46.88110,Coings
36058,36,1.01940,46.59340,Concremiers
36059,36,1.98170,46.88090,Condé
36060,36,1.94140,46.47190,Crevant
36061,36,1.87340,46.48050,Crozon-sur-Vauvre
36062,36,1.61210,46.46520,Cuzion
36063,36,1.70180,46.83970,Déols
36064,36,1.81180,46.82830,Diors
36065,36,2.00130,47.04420,Diou
36066,36,1.11430,46.70140,Douadic
36067,36,1.28820,46.47200,Dunet
36068,36,1.74790,47.21970,Dun-le-Poëlier
36069,36,1.36050,47.08020,Écueillé
36070,36,1.56750,46.42860,Éguzon-Chantôme
36071,36,1.77990,46.78900,Étrechet
36073,36,2.09870,46.51030,Feusines
36074,36,1.09330,46.99820,Fléré-la-Rivière
36075,36,1.73900,47.05570,Fontenay
36076,36,0.97480,46.67170,Fontgombault
36077,36,1.53810,47.20440,Fontguenand
36078,36,1.87290,46.57200,Fougerolles
36079,36,1.55810,46.94510,Francillon
36080,36,1.47600,47.00250,Frédille
36081,36,1.61900,46.50530,Gargilesse-Dampierre
36082,36,1.49500,47.03810,Gehée
36083,36,1.91110,47.06630,Giroux
36084,36,1.73610,46.59760,Gournay
36085,36,1.73460,47.09090,Guilly
36086,36,1.38750,47.02830,Heugnes
36087,36,0.96260,46.59520,Ingrandes
36088,36,2.00770,46.94470,Issoudun
36089,36,1.79310,46.68110,Jeu-les-Bois
36090,36,1.44040,47.04650,Jeu-Maloches
36091,36,2.03470,46.59230,Lacs
36092,36,1.50330,47.07470,Langé
36093,36,1.59190,46.97440,Levroux
36094,36,1.20400,46.47630,Lignac
36095,36,2.16530,46.49940,Lignerolles
36096,36,1.12170,46.75840,Lingé
36097,36,1.75910,47.01520,Liniez
36098,36,1.89970,46.98140,Lizeray
36099,36,1.72190,46.41800,Lourdoueix-Saint-Michel
36100,36,2.02110,46.61760,Lourouer-Saint-Laurent
36101,36,1.56530,46.72460,Luant
36102,36,1.91470,47.09380,Luçay-le-Libre
36103,36,1.42110,47.11750,Luçay-le-Mâle
36104,36,0.93710,46.68980,Lurais
36105,36,1.04070,46.74500,Lureuil
36106,36,1.38940,46.54870,Luzeret
36107,36,1.46840,47.21980,Lye
36108,36,1.81520,46.64630,Lys-Saint-Georges
36109,36,1.95500,46.55660,Le Magny
36110,36,1.67410,46.57970,Maillet
36111,36,1.64620,46.57080,Malicornay
36112,36,1.86550,46.79920,Mâron
36113,36,1.04070,46.80720,Martizay
36114,36,1.11270,46.56430,Mauvières
36115,36,1.63730,47.22650,Menetou-sur-Nahon
